,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc
barbecue,319.7769186028404,23478.543921146513,4273.8672130562245,6009.035069738754,11648.515907135068,28155.971169524313,4241.378150169747,5213.561150719512,1981.266823329383,14.942821202518447,0.44728279414618843,-10982.55903173714,-0.0005783070429563467,-0.0034643838668622917,0.05328315026155181,-0.0022626874216028214,0.02721995849936619,1.494480816179328,0.2593218107737545,0.16584850245552152,0.3658332805401322,2.132043883668709,2.047887376295872,-2.7132760982926056,58.46176766084102,-0.9024065361122986,0.7022646558821193,42.459947287691264,-2.7787619256443774,124.08315097284559,319.1295637544702,-18.044040918156334,0.6017654803689463
triple,-3.297000568443366,4450.533889383794,-22276.959281410665,8666.046150545611,7821.245379505579,14128.223976001078,19185.640935271877,-4848.065144411747,1395.1052376032249,-2.823248501534138,0.3600752008668189,-190958.83660830802,0.0005240540914819465,-0.05271207157356926,0.07642859133339996,0.02865244974511491,-0.20739116989663112,-1.1518720351104896,-0.08974647807374209,0.1138300962844998,-1.7310991333655927,0.7054285719325684,1.1582094456912695,-0.584898471596278,-67.00875042375102,-15.778319430142961,0.44244924856996004,10.504953053058209,5.0863315181209,-79.9189318244631,32.62054181170885,39.64765002902854,-0.13070897172221274
multigrain,-105.89299546702505,-5189.595383850272,-5440.463083802547,-1624.6957610848947,-45663.03641118942,-7798.771881513976,-3464.6059121133167,-2674.0155192272177,-273.2131223618939,-11.803895038048902,-0.14921067875429703,-12502.475472261734,-0.00016320817474963227,-0.024308339466457954,0.006858640241751656,-0.0009004800431759214,-0.04173963493414836,-0.5759355564919091,0.05068376668875337,-0.0390290565519953,-3.835228871820445,0.5288992430820499,-0.43958965687355256,-0.23183257421747872,-1.1751134303036017,1.0697020056535071,-0.5330168113120232,-1.3420981135707821,0.7185459406459549,-20.657834111695898,-40.19276141878473,8.42372209477374,-0.39170766433625226
congee,51.181688147069494,1083.3736415949181,18199.54215666926,2337.506647744825,148.99749554473948,7747.065940660237,2323.560111642995,-15822.00118457697,1916.217544991565,-222.86885531966055,-0.39737335569483845,-43341.01623120367,0.001141959767378768,-0.16067221698737036,-0.10021472319860211,-0.0467050311573304,-0.3283391499895376,-1.3627390598841638,-2.1225985965392034,-0.2692427239338703,7.068635574799208,-0.3326015673750889,-0.023901011639765858,-0.46632886771417625,-9.301625224003072,-4.7164208467938264,-0.6750959749822568,-5.520123900027519,-2.08747421878198,-108.30330205518811,-93.94508209973596,-34.36503885405078,-1.5297984908309057
lipton,373.45815723332265,9474.3437816923,4298.5167338098,1905.4205373129867,4640.827526391889,64765.259407045625,38584.167796872294,7821.822863955593,3797.055848923963,11.43513499592799,0.21898906496050283,-221374.30853242407,0.006004285027868969,0.23192868463327618,0.031237590714431995,-0.018734775493772723,0.0257325743162944,4.317482367224536,0.20267804882490742,0.015299639232817849,-28.60475876725964,6.678614315542596,0.32860584788850017,0.11869682784962876,27.10624576740753,-11.55743903088055,1.908942406140241,47.98144574602895,-7.9933824171349155,159.70492579545066,525.4559883557063,-72.31114828865175,0.9402351234854645
flour,240.18848714778446,5157.374860876049,808.6591027299621,2346.147398342816,1022.3643793256496,42205.2847576056,1036.2543705928601,6438.733570213296,2933.1098751649815,1.1317359968165823,-0.10625930425048635,-24673.94975583421,0.0008820061251990265,0.3745176188388696,0.002186111576183869,0.004089685811036963,0.0909910397767946,3.1579556351745737,0.2730857840398348,0.1720994396023554,2.47805686453423,-0.9418871943831912,0.14433095092996923,-0.1263146032742769,13.901170364463214,3.141804346264691,1.663382548641386,66.15951555370238,3.512578846835539,123.02832967705456,186.2692652142688,48.132360740192105,1.305761285553796
turmeric,-113.30395687699797,-10446.079132007866,2306.349155711865,-7395.0163978046185,-1036.8944629917626,7697.6618610902515,1217.0843726762766,-13961.659480234028,1884.3553289896145,-42.7798459298922,0.15921980777209654,-24517.770336805766,0.0008191426651586975,0.15766951871257964,0.055300361983204,0.004017795814306794,0.24691894113799306,0.2240977702636468,-1.966479488819429,-0.41576221135456065,8.22399248340068,-0.8310085474962514,0.225806390377696,-0.057590595165309136,-16.11280285597148,-5.211102984550348,1.6088334317654613,10.882754242004282,-7.025261574594275,-18.314614823496036,-65.76653098568174,-163.7130427451922,-1.220030373000206
azumaya,140.63083782137366,7855.2355294975405,822.9542766626416,2846.4584252705017,3407.303309574418,3698.691260582225,2108.8316805990025,13529.647061765761,1565.8415296806709,6.555677679266597,0.007648977617456212,125655.70430745483,0.00040772694897985484,0.06109150072845433,-0.03632240415381688,0.006570758586826,0.067347088106084,0.8412714651835317,-0.0921177860007322,0.04267104604888894,3.1607409153821866,-0.877283063651452,0.05512381635725623,-0.18620137555348687,239.11447372321658,-53.04195982940001,0.5931625805253273,-1.2733508761284957,-17.392133490567154,22.946199256491585,53.51328383246925,-23.35112674001202,-0.20598984168825243
nectar,108.88112094284645,1566.4315887423347,153.87494827007927,424.46053071068985,331.6144440337371,22372.19752048851,14006.896299627184,1768.3994465009418,-775.4559171335447,7.043912808438228,0.083104617865983,136783.05070525166,0.0011585500347777657,0.056446935161578476,0.014622882644334062,0.008982127432056463,0.03681411929943237,0.4797412615308987,-0.16972963026232238,0.004375852348701572,-5.928165850252828,9.948046608285432,0.12922598719070813,-0.16039327052431232,18.13850038559909,7.512187693714161,0.604599302330454,11.7852200038569,-2.5156390196913585,33.881375285483884,15.343064981368467,-63.34371078855145,0.6330534578553318
pomegranate,110.3815994431685,361.61503769119065,286.7999584436262,-249.2813874277286,125.1126372103389,27880.512426813708,20808.71127875718,968.3259350894357,3656.0149078985296,-2.593098491684912,0.0513276685745835,99633.4012709717,-0.00039905241487421024,0.008278419840400618,0.006028644220180804,0.03319818802572558,-0.021789782935930514,0.030595424181262418,0.5713475962098647,0.2193312497285076,-56.153179008985155,-3.426718657362126,0.3646920367822853,0.44292617279431634,8.640755677145265,4.686417136802564,0.021749191923299077,3.093451929807859,6.595113870949108,5.5103653071782475,243.20052893486096,130.77026356869237,-0.0851132402188859
pecans,227.06382275222498,40060.90933447794,1647.348917399105,25443.701391696522,14040.863648535194,1761.0089685836826,1313.72008621078,-24841.656200980287,4994.253233169808,-85.40763129439576,0.004302854211751257,-89451.61047231243,-0.0010474316897922426,-0.011900190339145921,-0.16709345759591282,-0.013570011065584723,-0.16280379413644197,-5.138589828647401,-2.114732629536098,-0.7814471375932517,-7.263228339684971,-0.3078735151014368,0.7988679764099571,0.11928678544105811,36.639601870683876,-6.075205736494013,0.2328600145773026,39.187319752999045,-3.912518674840697,-54.33270032184461,-222.62004412796614,-87.82513094421505,1.1384557116984388
ja,12.015984927873351,-2444.865335442335,-3081.826972701769,10206.696810259547,6961.682074210018,-1626.1508540352452,-81.34721059034771,-719.0811459439565,234.34245752877146,-5.720348006322652,-0.012767254030151767,-2998.168506414035,-0.00016614141374029554,-0.002121106182060505,-0.002102632188600545,-0.005165524295441716,-0.019138051336562708,0.016693329578285003,0.02136179032491884,-0.036372996365754445,-1.5219484238441703,0.01316837379020111,0.1909404449014329,0.5355034208301832,-2.2393027411030566,1.0026602109275689,-0.05877666975596831,1.7215757262067455,-0.14414897916512343,-0.7105898414611507,-29.291917519116087,-1.411169571188013,0.032872152506702106
duck,817.8809407914187,82176.53358691004,31202.454814550223,41035.200938452144,10656.460017298265,-2740.714795055033,-323.5919093660284,14924.603655845247,-1450.7809801009355,190.04617175857712,0.15432772172439704,66296.14602868151,-0.00028186466100202346,-0.32963917468226794,0.09251725493490237,0.0038018101801534747,-0.12619519418259414,4.420063310957194,1.0791007203639842,-0.11401696275496448,-3.2794937513087117,0.5693092755349896,1.4065313570821114,0.21733958209652504,3.935375490002781,4.673030875941153,3.828715799390956,13.532364069930553,-0.10006413179918061,188.46359218191432,253.8648526779309,10.585585107590203,0.7438628034491561
mango,110.55943952857615,-33.21579437113441,93.06252586484321,83.76973464467684,-32.80722201682832,30413.901239755876,31546.551850186355,665.8002767493728,3487.727958566748,-3.5219564042190017,0.002447691067012147,180508.4746473747,-0.0005792750173889755,-0.028223467580791906,0.029188558677835673,0.07300893628396589,-0.01840705964972291,-0.1598706307655026,1.284864815131161,0.4478120738256482,3.183082925126187,75.27597669585735,-0.06461299359535784,1.8301966352621535,-9.03625019279984,36.09390615314309,-0.0587996511652022,-5.192610001928449,21.807819509845622,-16.83718764274339,18.32846750931208,344.0218553942753,-0.264026728927641
santal,290.32395325636475,5869.706196204063,24359.1075787428,420.8660933559946,3233.401161098909,31986.962068308603,12922.962588757431,5956.684098426031,2317.8182355070053,13.485091883449863,0.13673622808936695,-178067.8061917837,-0.0011585988870311205,0.162916777395215,0.03397704391396794,-0.017189348626775205,0.03502865502127412,3.2693287243665123,0.20988093410436487,-0.01532087860837469,-10.71301559965286,6.6785901625754995,0.7981060832797975,0.23536676570160386,24.31782132526466,-9.558914717409888,1.7866772724815507,37.76412848642853,-6.048444903419574,115.53902299214043,330.02181209212443,-44.7223020267681,0.6856818789453194
asian,19.22010619846896,1445.965343212227,-147.192340768587,375.15341916401155,266.49713898386926,-2011.9069556323727,1769.2636427446241,3184.971217034671,2370.5088364226795,7.109228244307777,0.00482579392771908,53197.63372925064,0.002244960175984334,0.12176225800012136,0.03632001351459539,-0.009926356866585825,0.07195414641869573,1.0927401045325411,-0.2044393170951546,0.05068139480701063,4.93700109833452,-15.830930962137252,0.25168121195817994,-0.04453748037983214,21.675220431339053,-2.683280705558818,0.3545357176313918,19.73503267039225,-4.0189146699241975,57.12453428838803,126.04136246973572,-39.21684081915239,0.9476310075821845
flan,52.24571329778997,-6858.750687387761,-348.2633866873289,-3330.763228995289,-1958.068147773629,28270.981842689285,34881.746784271636,-1877.493517839438,-1321.478440446324,131.23619006356589,0.03599599226177177,-8731.29525467799,-0.0016744021818620362,-0.07587914567013526,-0.03253721292996728,-0.011878681531762131,-0.05906210015164932,-2.17004772246783,0.4768323496752131,-0.043433927111707224,-2.1900642964150943,0.005778102739054436,-0.37056600770283155,0.05350101367485788,-79.03931426649581,1.1155665020447199,-0.06442685305092366,-11.883759088782227,-0.1816865488261158,-67.90445038919242,-151.66103497742347,7.0248280155984055,-0.2504289285897004
pan,233.12857969757235,5790.798054197968,3442.9843507585065,6038.377130235194,868.6392413854015,35830.47500678877,14653.65626938986,5079.434209584421,1197.143052447317,21.424054180341876,0.13438760600797894,64709.53672653277,-8.444827420379827e-05,0.12962855361215644,0.008926031193456696,0.08124251936547391,0.1217408954285863,1.2333969977770292,0.9892987662065564,0.11064469819409586,3.0109554761774846,0.8998381929212036,0.29310244526100115,-0.551583350818862,107.97386628038258,-3.5261569660581737,1.8686708225673694,54.26245592135916,1.1949061612435588,138.5674793955482,261.96909330910216,11.248407202213825,0.9340617986951967
gris,-26.438912832218115,5.265381108788063,1599.4394287739983,-81.96817171315361,-141.2876110007392,-6814.675158957077,773.4092526613292,-1073.7686707193782,-564.7969893231277,1.4276745796312307,-0.03043423839661888,7426.625450462665,0.0015048111682433687,0.014421669295984233,-0.031039186257243057,-0.005353348090280702,0.015582499138430555,0.17442898321817027,-0.3494199676800177,-0.04212117878533109,4.832593761673881,-1.555302391270211,0.05516171144775654,-0.0955566706149535,-2.7226213052550454,-4.857821100527265,-0.27696943349717384,0.20969177508383074,-3.842816096589072,-4.968039907138793,-34.65738559511405,-32.828069143894176,-0.09379439942197935
atlantic,10.671888761919202,-79.29172651571434,-16.91060674513983,-109.05511772791101,355.1137821135221,-3266.488887809938,-791.3559371087088,5578.930180348609,-867.694802757535,24.858247718592608,0.10050690369204052,17481.41045508533,-0.00044351354116397743,-0.09939375941703493,0.00807365091949,0.015840248412900295,-0.024235147422438676,0.5651363750205882,0.44244112593523177,0.024854403496330876,-3.5981729615542988,-0.07004517929717184,0.1417131152226673,0.17921885969031537,11.216106553287432,2.442192951350328,-0.314438257669078,5.718654309748519,0.8342214399485752,42.30188328614344,44.36396733181817,6.337549261937455,0.2831356216288497
vida,59.7929287560292,4118.436213200175,207.21266004960248,11738.01582350022,251.71742885915828,-3188.7122613052534,-2012.6231379287776,-720.744560180817,668.6114000574062,5.598108316538996,0.12072797567483828,28679.01734401546,0.00034891834064377256,-0.06591455775459346,-0.027914299585133962,0.017975950437744984,0.02945059638275357,-0.36141375720946123,0.1224909135918439,-2.7824192760103963e-05,-2.4500434579092776,0.9449987388838563,0.43546138230822284,0.7023302438696006,-30.75545728132764,2.994289659022593,0.8052719658435382,2.04896227057703,2.42896569190866,26.941250951292567,41.105896991515344,34.55870859220238,0.3242598776387135
o,483.6377509416191,23002.57906765982,1603.6919863313922,4601.084786119291,7111.975198469392,37604.15188755405,5416.468494027668,32733.77907055326,647.5964302641229,49.28772854082625,0.9823271258999026,150121.21579261866,-0.0027884560096035236,0.7592177750691701,0.20226850612880726,0.013384865367123943,0.07622169903847362,3.9660725021502556,4.768251533453064,1.7026942203342543,-14.313252349561223,-4.965583337399477,3.80936763047428,-13.010290845943532,296.9907703768903,-11.825678988299016,2.407263666399843,22.40173845864341,-9.624445371501366,312.9840714395443,538.4492321319677,-23.017724225365242,0.7103410859459758
casaba,-1.9999999999994966,-236.36363636352561,-31.2727272727051,8.545454545516543,-62.9090909090514,-309.0909090910446,2790.9090909090305,490.9090909090866,463.63636363635095,1.2175289879569924e-12,0.006909090909087679,24509.090909092018,-1.9109262522813267e-18,-0.007181818181814914,-0.034636363636314386,-0.002363636363638309,0.005636363636363085,-0.1269090909091159,-0.29999999999998067,0.1272727272727319,21.581818181818342,-11.818181818181662,0.035545454545467654,0.00999999999999726,7.7494545454549035,-2.8324545454534484,0.12400000000001676,0.009090909091247852,-3.85227272727245,-7.411636363635571,63.48181818181877,-85.88799999999856,-0.11490909090910018
pizza,71.29770987057621,-5224.333475921419,1106.4105550599338,-2818.4974610826343,-257.9102591797939,26797.574852868904,3886.2437719403592,160.02011803412415,2482.05101706849,-28.552280240119757,0.5934386763142351,37634.07188009275,0.00029778673066361986,-0.09136116905600282,0.2921939288755737,0.052161344246695183,-0.14197758293844717,-2.414461517190812,2.877006057495624,0.0003861595206040083,0.6805949499124149,8.589311091841191,-0.13614098326551916,2.8182355970497945,-22.0349099639787,138.68475142319102,-0.6984188278998434,-10.116126763451106,28.916499884074838,-111.77236750372535,-11.357869418529935,333.80067618790326,-1.003719450274107
